gameid,side,result,teamname,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat10,xpat10,csat10,goldat20,xpat20,csat20,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,goldat15,xpat15,csat15,firsttower,firstdragon,firstherald,firstblood,turretplates
LOLTMNT05_114042,Blue,0,Ici Japon Corp. Esport,-603.0,-681.0,-7.0,4.0,9.0,5.0,16778.0,18125.0,330.0,33222.0,38562.0,653.0,-4868.0,-3511.0,-24.0,5.0,13.0,14.0,24280.0,27070.0,483.0,0.0,0.0,0.0,0.0,1.0
LOLTMNT05_114042,Red,1,Karmine Corp Blue,603.0,681.0,7.0,5.0,13.0,4.0,17381.0,18806.0,337.0,38014.0,42541.0,677.0,4868.0,3511.0,24.0,14.0,38.0,5.0,29148.0,30581.0,507.0,1.0,1.0,1.0,1.0,6.0
LOLTMNT05_114041,Blue,1,BAAM Esports,2267.0,795.0,1.0,7.0,13.0,4.0,18258.0,19594.0,311.0,42841.0,49523.0,693.0,6349.0,4883.0,41.0,11.0,16.0,5.0,30417.0,33286.0,514.0,1.0,0.0,1.0,1.0,15.0
LOLTMNT05_114041,Red,0,GnG Amazigh,-2267.0,-795.0,-1.0,4.0,2.0,7.0,15991.0,18799.0,310.0,31402.0,39157.0,652.0,-6349.0,-4883.0,-41.0,5.0,5.0,11.0,24068.0,28403.0,473.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT05_113041,Blue,1,Unicorns of Love Sexy Edition,638.0,-36.0,-31.0,4.0,5.0,1.0,16379.0,19180.0,303.0,36883.0,44498.0,637.0,673.0,-1414.0,-47.0,7.0,13.0,4.0,25082.0,29133.0,469.0,1.0,0.0,1.0,1.0,3.0
LOLTMNT05_113041,Red,0,ROSSMANN Centaurs,-638.0,36.0,31.0,1.0,1.0,4.0,15741.0,19216.0,334.0,34530.0,42290.0,672.0,-673.0,1414.0,47.0,4.0,6.0,7.0,24409.0,30547.0,516.0,0.0,1.0,0.0,0.0,5.0
LOLTMNT05_113038,Blue,0,Lenovo Legion Honvéd,-1982.0,-2046.0,-46.0,0.0,0.0,2.0,14524.0,17842.0,322.0,30960.0,40875.0,689.0,-3335.0,-3267.0,-51.0,3.0,4.0,7.0,23346.0,29123.0,499.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT05_113038,Red,1,Crvena zvezda Esports,1982.0,2046.0,46.0,2.0,2.0,0.0,16506.0,19888.0,368.0,38272.0,46241.0,743.0,3335.0,3267.0,51.0,7.0,6.0,3.0,26681.0,32390.0,550.0,1.0,0.0,1.0,1.0,6.0
LOLTMNT02_222239,Blue,1,Once Upon A Team,-823.0,-84.0,-8.0,1.0,2.0,1.0,15007.0,18252.0,320.0,35615.0,42275.0,662.0,-829.0,2519.0,19.0,3.0,4.0,2.0,24268.0,31176.0,526.0,0.0,1.0,1.0,0.0,3.0
LOLTMNT02_222239,Red,0,Senshi eSports,823.0,84.0,8.0,1.0,3.0,1.0,15830.0,18336.0,328.0,34602.0,40310.0,678.0,829.0,-2519.0,-19.0,2.0,4.0,3.0,25097.0,28657.0,507.0,1.0,0.0,0.0,1.0,8.0
LOLTMNT05_114045,Blue,1,Ruddy Esports,-263.0,452.0,29.0,1.0,1.0,3.0,15710.0,20036.0,349.0,35289.0,42828.0,727.0,-562.0,-1330.0,21.0,1.0,1.0,4.0,23367.0,29437.0,527.0,0.0,0.0,1.0,1.0,5.0
LOLTMNT05_114045,Red,0,Bulldog Esports,263.0,-452.0,-29.0,3.0,2.0,2.0,15973.0,19584.0,320.0,32712.0,42601.0,686.0,562.0,1330.0,-21.0,4.0,6.0,2.0,23929.0,30767.0,506.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT02_222256,Blue,1,Team UNiTY,1524.0,1887.0,50.0,2.0,0.0,0.0,15667.0,19158.0,341.0,36759.0,46928.0,752.0,2094.0,3044.0,76.0,4.0,3.0,1.0,25250.0,31416.0,540.0,0.0,1.0,1.0,1.0,7.0
LOLTMNT02_222256,Red,0,Inside Games,-1524.0,-1887.0,-50.0,0.0,0.0,2.0,14143.0,17271.0,291.0,31383.0,40398.0,643.0,-2094.0,-3044.0,-76.0,1.0,2.0,4.0,23156.0,28372.0,464.0,1.0,0.0,0.0,0.0,8.0
LOLTMNT05_113043,Blue,0,Fog Esports,-11.0,-54.0,-9.0,1.0,2.0,1.0,15005.0,18499.0,302.0,32180.0,41351.0,636.0,-1493.0,-761.0,-31.0,2.0,3.0,4.0,23352.0,29672.0,486.0,1.0,0.0,1.0,0.0,4.0
LOLTMNT05_113043,Red,1,One More Esports,11.0,54.0,9.0,1.0,2.0,1.0,15016.0,18553.0,311.0,34755.0,41425.0,682.0,1493.0,761.0,31.0,4.0,11.0,2.0,24845.0,30433.0,517.0,0.0,1.0,0.0,1.0,6.0
LOLTMNT02_222278,Blue,0,MY STAR,1203.0,1271.0,1.0,2.0,6.0,0.0,15948.0,19420.0,336.0,32173.0,39774.0,695.0,965.0,341.0,8.0,3.0,8.0,3.0,25233.0,30335.0,535.0,1.0,0.0,0.0,1.0,5.0
LOLTMNT02_222278,Red,1,Back2TheGame,-1203.0,-1271.0,-1.0,0.0,0.0,2.0,14745.0,18149.0,335.0,34846.0,42754.0,712.0,-965.0,-341.0,-8.0,3.0,6.0,3.0,24268.0,29994.0,527.0,0.0,1.0,1.0,0.0,2.0
LOLTMNT05_113046,Blue,0,Partizan Esports,734.0,119.0,18.0,2.0,6.0,1.0,15641.0,18292.0,330.0,35918.0,41066.0,632.0,-1289.0,-2645.0,-13.0,4.0,9.0,5.0,24546.0,28309.0,492.0,1.0,0.0,0.0,0.0,5.0
LOLTMNT05_113046,Red,1,The Secret Club,-734.0,-119.0,-18.0,1.0,1.0,2.0,14907.0,18173.0,312.0,34350.0,40476.0,639.0,1289.0,2645.0,13.0,5.0,9.0,4.0,25835.0,30954.0,505.0,0.0,1.0,1.0,1.0,7.0
LOLTMNT05_114048,Blue,0,Ici Japon Corp. Esport,-595.0,-472.0,-15.0,0.0,0.0,1.0,15297.0,19404.0,339.0,32978.0,41973.0,686.0,-386.0,-112.0,-19.0,0.0,0.0,1.0,23548.0,31045.0,556.0,1.0,0.0,1.0,0.0,2.0
LOLTMNT05_114048,Red,1,Karmine Corp Blue,595.0,472.0,15.0,1.0,2.0,0.0,15892.0,19876.0,354.0,34292.0,45145.0,751.0,386.0,112.0,19.0,1.0,2.0,0.0,23934.0,31157.0,575.0,0.0,1.0,0.0,1.0,2.0
LOLTMNT05_114050,Blue,0,ROSSMANN Centaurs,-239.0,-93.0,35.0,0.0,0.0,2.0,15213.0,18985.0,348.0,36313.0,44308.0,704.0,-2662.0,-1405.0,28.0,3.0,5.0,8.0,24763.0,30544.0,545.0,0.0,1.0,1.0,0.0,4.0
LOLTMNT05_114050,Red,1,Unicorns of Love Sexy Edition,239.0,93.0,-35.0,2.0,3.0,0.0,15452.0,19078.0,313.0,36775.0,44451.0,659.0,2662.0,1405.0,-28.0,8.0,14.0,3.0,27425.0,31949.0,517.0,1.0,0.0,0.0,1.0,7.0
LOLTMNT02_221278,Blue,0,Inside Games,-3450.0,-2977.0,-93.0,5.0,7.0,8.0,15858.0,17948.0,262.0,32889.0,42340.0,568.0,-7719.0,-5693.0,-118.0,6.0,8.0,14.0,23827.0,28574.0,422.0,0.0,0.0,0.0,1.0,4.0
LOLTMNT02_221278,Red,1,Team UNiTY,3450.0,2977.0,93.0,8.0,11.0,5.0,19308.0,20925.0,355.0,44956.0,49182.0,748.0,7719.0,5693.0,118.0,14.0,16.0,6.0,31546.0,34267.0,540.0,1.0,1.0,1.0,0.0,10.0
LOLTMNT02_221276,Blue,0,Senshi eSports,292.0,-359.0,-10.0,0.0,0.0,0.0,15518.0,19754.0,343.0,32076.0,39192.0,648.0,141.0,-597.0,-4.0,1.0,3.0,2.0,23450.0,30457.0,522.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT02_221276,Red,1,Once Upon A Team,-292.0,359.0,10.0,0.0,0.0,0.0,15226.0,20113.0,353.0,33475.0,44312.0,669.0,-141.0,597.0,4.0,2.0,2.0,1.0,23309.0,31054.0,526.0,0.0,0.0,1.0,1.0,0.0
LOLTMNT02_222290,Blue,0,Aurora,-564.0,-584.0,1.0,2.0,6.0,3.0,15319.0,17758.0,319.0,34185.0,40855.0,671.0,862.0,-40.0,-17.0,5.0,12.0,3.0,24178.0,28536.0,490.0,1.0,1.0,1.0,0.0,3.0
LOLTMNT02_222290,Red,1,Jörmungang,564.0,584.0,-1.0,3.0,4.0,2.0,15883.0,18342.0,318.0,33033.0,41250.0,702.0,-862.0,40.0,17.0,3.0,4.0,5.0,23316.0,28576.0,507.0,0.0,0.0,0.0,1.0,2.0
LOLTMNT05_113048,Blue,0,Nigma Galaxy,-394.0,-1215.0,-35.0,5.0,6.0,3.0,16050.0,17127.0,278.0,30881.0,36668.0,568.0,-2587.0,-1444.0,-22.0,8.0,13.0,7.0,24409.0,27932.0,452.0,0.0,0.0,0.0,1.0,4.0
LOLTMNT05_113048,Red,1,Fox Gaming,394.0,1215.0,35.0,3.0,3.0,5.0,16444.0,18342.0,313.0,38090.0,43195.0,612.0,2587.0,1444.0,22.0,7.0,12.0,8.0,26996.0,29376.0,474.0,1.0,1.0,1.0,0.0,11.0
LOLTMNT05_113050,Blue,0,Bulldog Esports,897.0,-257.0,-29.0,4.0,7.0,1.0,16230.0,18215.0,298.0,32900.0,38884.0,629.0,1097.0,-900.0,-20.0,5.0,9.0,2.0,24505.0,28940.0,504.0,0.0,0.0,1.0,1.0,2.0
LOLTMNT05_113050,Red,1,Ruddy Esports,-897.0,257.0,29.0,1.0,3.0,4.0,15333.0,18472.0,327.0,33642.0,42574.0,675.0,-1097.0,900.0,20.0,2.0,6.0,5.0,23408.0,29840.0,524.0,1.0,1.0,0.0,0.0,5.0
LOLTMNT02_221289,Blue,0,MY STAR,-1757.0,-969.0,-32.0,0.0,0.0,3.0,14180.0,18190.0,298.0,31920.0,41522.0,639.0,-4311.0,-2647.0,-73.0,0.0,0.0,6.0,21543.0,28724.0,461.0,0.0,0.0,0.0,0.0,1.0
LOLTMNT02_221289,Red,1,Back2TheGame,1757.0,969.0,32.0,3.0,2.0,0.0,15937.0,19159.0,330.0,35966.0,43390.0,725.0,4311.0,2647.0,73.0,6.0,8.0,0.0,25854.0,31371.0,534.0,1.0,1.0,1.0,1.0,4.0
LOLTMNT05_114068,Blue,0,Eintracht Spandau,1818.0,784.0,19.0,4.0,5.0,2.0,17770.0,20324.0,364.0,37971.0,43708.0,705.0,1347.0,930.0,10.0,5.0,5.0,4.0,25811.0,31862.0,556.0,1.0,0.0,1.0,1.0,5.0
LOLTMNT05_114068,Red,1,Kaufland Hangry Knights,-1818.0,-784.0,-19.0,2.0,3.0,4.0,15952.0,19540.0,345.0,33598.0,43607.0,706.0,-1347.0,-930.0,-10.0,4.0,6.0,5.0,24464.0,30932.0,546.0,0.0,1.0,0.0,0.0,0.0
LOLTMNT05_113066,Blue,0,SPIKE Syndicate,759.0,-27.0,5.0,3.0,4.0,1.0,15956.0,18703.0,330.0,35081.0,40521.0,663.0,225.0,-872.0,-5.0,5.0,7.0,4.0,24325.0,28910.0,504.0,0.0,0.0,1.0,0.0,5.0
LOLTMNT05_113066,Red,1,Fantastic Esports,-759.0,27.0,-5.0,1.0,2.0,3.0,15197.0,18730.0,325.0,33364.0,41406.0,662.0,-225.0,872.0,5.0,4.0,11.0,5.0,24100.0,29782.0,509.0,1.0,1.0,0.0,1.0,5.0
LOLTMNT05_113067,Blue,0,Nigma Galaxy,1113.0,-454.0,-46.0,7.0,5.0,3.0,16406.0,17818.0,273.0,34247.0,40474.0,543.0,-2241.0,-4036.0,-77.0,9.0,8.0,9.0,24079.0,27174.0,422.0,0.0,0.0,0.0,1.0,2.0
LOLTMNT05_113067,Red,1,Fox Gaming,-1113.0,454.0,46.0,2.0,0.0,7.0,15293.0,18272.0,319.0,38574.0,43978.0,629.0,2241.0,4036.0,77.0,8.0,10.0,9.0,26320.0,31210.0,499.0,1.0,1.0,1.0,0.0,5.0
LOLTMNT02_221314,Blue,0,Aurora,-2228.0,-953.0,-35.0,3.0,4.0,7.0,15511.0,18238.0,291.0,32121.0,40900.0,597.0,-2585.0,-776.0,-37.0,5.0,9.0,8.0,23391.0,28787.0,451.0,0.0,0.0,0.0,0.0,4.0
LOLTMNT02_221314,Red,1,Jörmungang,2228.0,953.0,35.0,7.0,11.0,3.0,17739.0,19191.0,326.0,37337.0,44240.0,672.0,2585.0,776.0,37.0,8.0,12.0,6.0,25976.0,29563.0,488.0,1.0,1.0,1.0,1.0,3.0
LOLTMNT05_113068,Blue,1,Bulldog Esports,-498.0,-1726.0,-35.0,3.0,4.0,3.0,15495.0,16927.0,284.0,31555.0,39246.0,646.0,-1588.0,-3089.0,-69.0,3.0,4.0,3.0,23056.0,26827.0,462.0,0.0,0.0,0.0,0.0,1.0
LOLTMNT05_113068,Red,0,Ruddy Esports,498.0,1726.0,35.0,3.0,5.0,3.0,15993.0,18653.0,319.0,33728.0,41545.0,716.0,1588.0,3089.0,69.0,3.0,5.0,3.0,24644.0,29916.0,531.0,1.0,1.0,1.0,1.0,4.0
LOLTMNT05_114070,Blue,1,BeFive,-480.0,-30.0,4.0,2.0,2.0,4.0,15853.0,19306.0,335.0,34454.0,42502.0,694.0,1163.0,2179.0,35.0,5.0,10.0,8.0,25718.0,29847.0,507.0,1.0,0.0,0.0,1.0,4.0
LOLTMNT05_114070,Red,0,Magaza Esports,480.0,30.0,-4.0,4.0,2.0,2.0,16333.0,19336.0,331.0,33360.0,39299.0,651.0,-1163.0,-2179.0,-35.0,8.0,15.0,5.0,24555.0,27668.0,472.0,0.0,1.0,1.0,0.0,2.0
LOLTMNT05_114071,Blue,0,Eintracht Spandau,-667.0,114.0,-16.0,1.0,1.0,2.0,15762.0,19534.0,346.0,33562.0,43914.0,751.0,-1903.0,-1537.0,-32.0,1.0,1.0,6.0,24403.0,30537.0,550.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT05_114071,Red,1,Kaufland Hangry Knights,667.0,-114.0,16.0,2.0,4.0,1.0,16429.0,19420.0,362.0,37505.0,44193.0,785.0,1903.0,1537.0,32.0,5.0,6.0,1.0,26306.0,32074.0,582.0,1.0,1.0,1.0,1.0,6.0
LOLTMNT05_114072,Blue,1,Bulldog Esports,515.0,917.0,-6.0,3.0,1.0,1.0,15741.0,19280.0,319.0,36103.0,45608.0,676.0,1398.0,1441.0,-22.0,5.0,4.0,3.0,25596.0,30165.0,489.0,1.0,0.0,1.0,1.0,7.0
LOLTMNT05_114072,Red,0,Ruddy Esports,-515.0,-917.0,6.0,1.0,1.0,3.0,15226.0,18363.0,325.0,32478.0,39612.0,684.0,-1398.0,-1441.0,22.0,3.0,6.0,5.0,24198.0,28724.0,511.0,0.0,1.0,0.0,0.0,4.0
LOLTMNT02_222394,Blue,0,Nongshim RedForce,-639.0,334.0,-22.0,0.0,0.0,0.0,14930.0,19175.0,343.0,32311.0,41502.0,726.0,-581.0,-424.0,-37.0,2.0,7.0,1.0,23120.0,29053.0,522.0,0.0,1.0,0.0,0.0,0.0
LOLTMNT02_222394,Red,1,Gen.G,639.0,-334.0,22.0,0.0,0.0,0.0,15569.0,18841.0,365.0,32241.0,41604.0,749.0,581.0,424.0,37.0,1.0,3.0,2.0,23701.0,29477.0,559.0,1.0,0.0,1.0,1.0,3.0
LOLTMNT02_222398,Blue,0,Nongshim RedForce,1230.0,908.0,31.0,1.0,1.0,1.0,16405.0,20201.0,361.0,35574.0,43832.0,732.0,4241.0,3231.0,55.0,5.0,11.0,2.0,26730.0,31389.0,539.0,1.0,0.0,1.0,1.0,8.0
LOLTMNT02_222398,Red,1,Gen.G,-1230.0,-908.0,-31.0,1.0,1.0,1.0,15175.0,19293.0,330.0,32851.0,43013.0,679.0,-4241.0,-3231.0,-55.0,2.0,4.0,5.0,22489.0,28158.0,484.0,0.0,1.0,0.0,0.0,0.0
LOLTMNT02_222411,Blue,1,Nongshim RedForce,629.0,472.0,1.0,0.0,0.0,0.0,15693.0,19571.0,338.0,37782.0,46533.0,723.0,3601.0,3497.0,24.0,5.0,14.0,1.0,26356.0,32332.0,537.0,1.0,1.0,1.0,1.0,7.0
LOLTMNT02_222411,Red,0,Gen.G,-629.0,-472.0,-1.0,0.0,0.0,0.0,15064.0,19099.0,337.0,31719.0,42776.0,701.0,-3601.0,-3497.0,-24.0,1.0,3.0,5.0,22755.0,28835.0,513.0,0.0,0.0,0.0,0.0,1.0
LOLTMNT02_222421,Blue,0,Gen.G,-1064.0,-1232.0,-4.0,0.0,0.0,2.0,14663.0,17629.0,321.0,31655.0,38547.0,657.0,-404.0,93.0,19.0,1.0,2.0,3.0,23371.0,28460.0,509.0,1.0,0.0,0.0,0.0,1.0
LOLTMNT02_222421,Red,1,Nongshim RedForce,1064.0,1232.0,4.0,2.0,2.0,0.0,15727.0,18861.0,325.0,34948.0,41264.0,646.0,404.0,-93.0,-19.0,3.0,4.0,1.0,23775.0,28367.0,490.0,0.0,1.0,1.0,1.0,4.0
LOLTMNT02_222433,Blue,1,Gen.G,-1074.0,-446.0,5.0,0.0,0.0,3.0,15449.0,18772.0,338.0,32797.0,40899.0,725.0,-2151.0,-1900.0,-22.0,2.0,4.0,4.0,23988.0,29269.0,520.0,0.0,0.0,1.0,0.0,3.0
LOLTMNT02_222433,Red,0,Nongshim RedForce,1074.0,446.0,-5.0,3.0,7.0,0.0,16523.0,19218.0,333.0,34592.0,43931.0,723.0,2151.0,1900.0,22.0,4.0,8.0,2.0,26139.0,31169.0,542.0,1.0,1.0,0.0,1.0,5.0
LOLTMNT02_221463,Blue,1,WLGaming Esports,1396.0,1274.0,32.0,2.0,2.0,0.0,16245.0,19720.0,353.0,36111.0,44114.0,735.0,2548.0,1201.0,46.0,4.0,5.0,0.0,25097.0,31343.0,567.0,0.0,1.0,1.0,1.0,4.0
LOLTMNT02_221463,Red,0,Actions Per Minute,-1396.0,-1274.0,-32.0,0.0,0.0,2.0,14849.0,18446.0,321.0,31300.0,42177.0,706.0,-2548.0,-1201.0,-46.0,0.0,0.0,4.0,22549.0,30142.0,521.0,1.0,0.0,0.0,0.0,1.0
LOLTMNT02_221486,Blue,0,Actions Per Minute,-797.0,-439.0,14.0,3.0,5.0,5.0,15605.0,16905.0,292.0,30930.0,36079.0,587.0,-4442.0,-3325.0,0.0,4.0,6.0,11.0,23050.0,25202.0,428.0,0.0,0.0,1.0,1.0,4.0
LOLTMNT02_221486,Red,1,WLGaming Esports,797.0,439.0,-14.0,5.0,9.0,3.0,16402.0,17344.0,278.0,34800.0,38387.0,572.0,4442.0,3325.0,0.0,11.0,19.0,4.0,27492.0,28527.0,428.0,1.0,1.0,0.0,0.0,8.0
LOLTMNT05_114089,Blue,0,Fog Esports,-1098.0,-626.0,-23.0,0.0,0.0,2.0,15213.0,19672.0,339.0,31181.0,40840.0,684.0,-2659.0,-1651.0,-46.0,0.0,0.0,4.0,22830.0,29783.0,527.0,0.0,0.0,0.0,0.0,1.0
LOLTMNT05_114089,Red,1,GnG Amazigh,1098.0,626.0,23.0,2.0,4.0,0.0,16311.0,20298.0,362.0,37463.0,45539.0,771.0,2659.0,1651.0,46.0,4.0,12.0,0.0,25489.0,31434.0,573.0,1.0,1.0,1.0,1.0,4.0
LOLTMNT05_114091,Blue,0,One More Esports,-2039.0,-1638.0,-3.0,2.0,4.0,7.0,15832.0,17693.0,315.0,33360.0,40646.0,660.0,-3993.0,-3500.0,-22.0,5.0,7.0,14.0,25288.0,28949.0,478.0,0.0,0.0,0.0,0.0,5.0
LOLTMNT05_114091,Red,1,Fox Gaming,2039.0,1638.0,3.0,7.0,12.0,3.0,17871.0,19331.0,318.0,42159.0,49104.0,689.0,3993.0,3500.0,22.0,14.0,22.0,6.0,29281.0,32449.0,500.0,1.0,1.0,1.0,1.0,7.0
LOLTMNT02_221523,Blue,0,Dynamo Eclot,-99.0,-1497.0,-26.0,1.0,3.0,0.0,15010.0,17009.0,306.0,33373.0,41747.0,693.0,149.0,-1243.0,-18.0,3.0,5.0,2.0,24486.0,28347.0,491.0,1.0,0.0,0.0,1.0,3.0
LOLTMNT02_221523,Red,1,KIA.eSuba Academy,99.0,1497.0,26.0,0.0,0.0,1.0,15109.0,18506.0,332.0,34233.0,41316.0,701.0,-149.0,1243.0,18.0,2.0,2.0,3.0,24337.0,29590.0,509.0,0.0,1.0,1.0,0.0,8.0
LOLTMNT05_114090,Blue,1,Anubis Gaming,1686.0,839.0,24.0,4.0,4.0,2.0,16580.0,19814.0,308.0,36604.0,44509.0,686.0,3061.0,588.0,44.0,6.0,6.0,5.0,26378.0,30590.0,495.0,1.0,0.0,1.0,1.0,7.0
LOLTMNT05_114090,Red,0,Nigma Galaxy,-1686.0,-839.0,-24.0,2.0,1.0,4.0,14894.0,18975.0,284.0,32962.0,43926.0,616.0,-3061.0,-588.0,-44.0,5.0,4.0,6.0,23317.0,30002.0,451.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT02_221534,Blue,0,Los Heretics,1645.0,1283.0,49.0,1.0,0.0,1.0,16799.0,20592.0,381.0,36445.0,45755.0,804.0,3748.0,2223.0,84.0,2.0,2.0,2.0,27162.0,32719.0,612.0,1.0,0.0,1.0,0.0,9.0
LOLTMNT02_221534,Red,1,Veni Vidi Vici,-1645.0,-1283.0,-49.0,1.0,2.0,1.0,15154.0,19309.0,332.0,31880.0,43392.0,712.0,-3748.0,-2223.0,-84.0,2.0,4.0,2.0,23414.0,30496.0,528.0,0.0,1.0,0.0,1.0,3.0
LOLTMNT05_114105,Blue,0,Fog Esports,-871.0,-1031.0,-23.0,0.0,0.0,1.0,14608.0,18531.0,318.0,31992.0,41376.0,665.0,-829.0,-1202.0,-43.0,1.0,3.0,2.0,23268.0,29040.0,497.0,1.0,1.0,1.0,0.0,3.0
LOLTMNT05_114105,Red,1,GnG Amazigh,871.0,1031.0,23.0,1.0,1.0,0.0,15479.0,19562.0,341.0,32642.0,40345.0,705.0,829.0,1202.0,43.0,2.0,2.0,1.0,24097.0,30242.0,540.0,0.0,0.0,0.0,1.0,5.0
LOLTMNT05_113105,Blue,1,Galions,-785.0,-1255.0,-25.0,2.0,5.0,3.0,15942.0,18385.0,336.0,35470.0,41959.0,721.0,-1025.0,-908.0,-18.0,4.0,11.0,5.0,24836.0,29605.0,540.0,0.0,0.0,1.0,0.0,1.0
LOLTMNT05_113105,Red,0,Solary,785.0,1255.0,25.0,3.0,4.0,2.0,16727.0,19640.0,361.0,34555.0,43460.0,731.0,1025.0,908.0,18.0,5.0,8.0,4.0,25861.0,30513.0,558.0,1.0,1.0,0.0,1.0,3.0
LOLTMNT05_114103,Blue,1,Verdant,413.0,-357.0,3.0,0.0,0.0,0.0,15833.0,20087.0,379.0,34583.0,43909.0,767.0,-8.0,-814.0,-5.0,2.0,4.0,2.0,24150.0,30479.0,561.0,1.0,0.0,1.0,1.0,2.0
LOLTMNT05_114103,Red,0,Rich Gang,-413.0,357.0,-3.0,0.0,0.0,0.0,15420.0,20444.0,376.0,33488.0,45342.0,777.0,8.0,814.0,5.0,2.0,4.0,2.0,24158.0,31293.0,566.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT05_114102,Blue,0,One More Esports,134.0,-517.0,-17.0,2.0,7.0,1.0,15815.0,18714.0,336.0,34123.0,40826.0,699.0,633.0,294.0,0.0,4.0,11.0,2.0,24673.0,28845.0,513.0,0.0,0.0,0.0,1.0,4.0
LOLTMNT05_114102,Red,1,Fox Gaming,-134.0,517.0,17.0,1.0,0.0,2.0,15681.0,19231.0,353.0,35267.0,42021.0,701.0,-633.0,-294.0,0.0,2.0,3.0,4.0,24040.0,28551.0,513.0,1.0,1.0,1.0,0.0,8.0
LOLTMNT05_114099,Blue,1,Macko Esports,566.0,238.0,29.0,0.0,0.0,1.0,15624.0,19451.0,361.0,37240.0,44200.0,723.0,2909.0,1995.0,43.0,3.0,5.0,1.0,26159.0,31371.0,558.0,1.0,0.0,1.0,0.0,8.0
LOLTMNT05_114099,Red,0,GMBLERS Esports,-566.0,-238.0,-29.0,1.0,3.0,0.0,15058.0,19213.0,332.0,32093.0,39773.0,679.0,-2909.0,-1995.0,-43.0,1.0,3.0,3.0,23250.0,29376.0,515.0,0.0,1.0,0.0,1.0,6.0
LOLTMNT05_113112,Blue,1,Anubis Gaming,1677.0,1283.0,48.0,3.0,1.0,2.0,15998.0,19497.0,329.0,41276.0,45612.0,630.0,5498.0,3667.0,63.0,12.0,12.0,5.0,27848.0,31839.0,481.0,1.0,0.0,1.0,1.0,4.0
LOLTMNT05_113112,Red,0,Nigma Galaxy,-1677.0,-1283.0,-48.0,2.0,1.0,3.0,14321.0,18214.0,281.0,31121.0,39858.0,538.0,-5498.0,-3667.0,-63.0,5.0,5.0,12.0,22350.0,28172.0,418.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT02_221543,Blue,1,Dynamo Eclot,624.0,-223.0,10.0,3.0,6.0,2.0,16086.0,17724.0,310.0,37257.0,44797.0,654.0,600.0,92.0,19.0,6.0,10.0,6.0,25931.0,29679.0,493.0,1.0,1.0,1.0,0.0,7.0
LOLTMNT02_221543,Red,0,KIA.eSuba Academy,-624.0,223.0,-10.0,2.0,4.0,3.0,15462.0,17947.0,300.0,34336.0,41314.0,623.0,-600.0,-92.0,-19.0,6.0,10.0,6.0,25331.0,29587.0,474.0,0.0,0.0,0.0,1.0,6.0
LOLTMNT05_114113,Blue,0,GMBLERS Esports,-1314.0,-2054.0,-56.0,2.0,3.0,2.0,14717.0,16222.0,264.0,35625.0,41328.0,667.0,79.0,-284.0,-33.0,10.0,16.0,6.0,26457.0,28731.0,450.0,0.0,1.0,1.0,1.0,6.0
LOLTMNT05_114113,Red,1,Macko Esports,1314.0,2054.0,56.0,2.0,2.0,2.0,16031.0,18276.0,320.0,34088.0,40715.0,659.0,-79.0,284.0,33.0,6.0,9.0,10.0,26378.0,29015.0,483.0,1.0,0.0,0.0,0.0,9.0
LOLTMNT05_113118,Blue,1,Solary,1683.0,1457.0,32.0,2.0,4.0,0.0,16290.0,19256.0,347.0,34532.0,43579.0,781.0,1994.0,2392.0,55.0,2.0,4.0,1.0,25298.0,31785.0,577.0,0.0,1.0,1.0,1.0,7.0
LOLTMNT05_113118,Red,0,Galions,-1683.0,-1457.0,-32.0,0.0,0.0,2.0,14607.0,17799.0,315.0,31488.0,42036.0,720.0,-1994.0,-2392.0,-55.0,1.0,2.0,2.0,23304.0,29393.0,522.0,1.0,0.0,0.0,0.0,1.0
LOLTMNT05_113116,Blue,1,SPIKE Syndicate,342.0,1127.0,-20.0,2.0,2.0,1.0,16199.0,19941.0,336.0,35488.0,43399.0,669.0,2727.0,3477.0,3.0,8.0,14.0,3.0,26625.0,31764.0,507.0,0.0,1.0,1.0,1.0,4.0
LOLTMNT05_113116,Red,0,Magaza Esports,-342.0,-1127.0,20.0,1.0,2.0,2.0,15857.0,18814.0,356.0,31321.0,37843.0,646.0,-2727.0,-3477.0,-3.0,3.0,6.0,8.0,23898.0,28287.0,504.0,1.0,0.0,0.0,0.0,1.0
LOLTMNT02_222565,Blue,1,Myth Esports,-1409.0,-369.0,-6.0,1.0,1.0,4.0,15790.0,19707.0,351.0,38151.0,45357.0,712.0,2358.0,2538.0,-2.0,11.0,18.0,6.0,27600.0,32577.0,509.0,1.0,0.0,1.0,0.0,2.0
