gameid,side,result,teamname,goldat10,xpat10,csat10,goldat20,firsttower,firstdragon,firstherald,firstblood
LOLTMNT01_300439,Blue,0,Top Esports,15549.0,18702.0,332.0,34303.0,0.0,0.0,1.0,0.0
LOLTMNT01_300439,Red,1,Gen.G,15304.0,18726.0,324.0,35922.0,1.0,1.0,0.0,1.0
LOLTMNT01_300568,Blue,1,Bilibili Gaming,16733.0,19479.0,353.0,35515.0,1.0,1.0,1.0,0.0
LOLTMNT01_300568,Red,0,Vivo Keyd Stars,16493.0,19802.0,344.0,33363.0,0.0,0.0,0.0,1.0
LOLTMNT01_301547,Blue,0,Vivo Keyd Stars,16266.0,19725.0,339.0,36495.0,1.0,0.0,0.0,0.0
LOLTMNT01_301547,Red,1,Bilibili Gaming,16193.0,19169.0,352.0,35764.0,0.0,1.0,1.0,1.0
LOLTMNT01_300584,Blue,0,100 Thieves,14735.0,18853.0,331.0,33772.0,0.0,0.0,1.0,0.0
LOLTMNT01_300584,Red,1,T1,15933.0,19812.0,362.0,35069.0,1.0,1.0,0.0,1.0
LOLTMNT01_300598,Blue,0,100 Thieves,15461.0,19098.0,344.0,33732.0,0.0,1.0,1.0,1.0
LOLTMNT01_300598,Red,1,T1,15546.0,18793.0,345.0,33406.0,1.0,0.0,0.0,0.0
LOLTMNT01_300730,Blue,1,CTBC Flying Oyster,15444.0,19482.0,355.0,32941.0,1.0,0.0,0.0,0.0
LOLTMNT01_300730,Red,0,FlyQuest,15512.0,20442.0,351.0,33279.0,0.0,1.0,1.0,1.0
LOLTMNT01_300740,Blue,0,FlyQuest,15486.0,18785.0,319.0,34603.0,0.0,1.0,1.0,0.0
LOLTMNT01_300740,Red,1,CTBC Flying Oyster,18375.0,19585.0,354.0,37260.0,1.0,0.0,0.0,1.0
LOLTMNT01_301758,Blue,0,Top Esports,16544.0,19282.0,348.0,35669.0,0.0,0.0,0.0,1.0
LOLTMNT01_301758,Red,1,Bilibili Gaming,15902.0,19338.0,356.0,38849.0,1.0,1.0,1.0,0.0
LOLTMNT01_300765,Blue,0,Bilibili Gaming,16067.0,19762.0,360.0,33334.0,0.0,0.0,1.0,1.0
LOLTMNT01_300765,Red,1,Top Esports,15527.0,19488.0,362.0,33449.0,1.0,1.0,0.0,0.0
LOLTMNT01_300771,Blue,1,Top Esports,15649.0,17570.0,326.0,35584.0,1.0,0.0,0.0,0.0
LOLTMNT01_300771,Red,0,Bilibili Gaming,16115.0,18275.0,325.0,35270.0,0.0,1.0,1.0,1.0
LOLTMNT01_300794,Blue,0,Movistar KOI,15726.0,18596.0,330.0,36091.0,1.0,0.0,0.0,1.0
LOLTMNT01_300794,Red,1,T1,16136.0,19331.0,348.0,34289.0,0.0,1.0,1.0,0.0
LOLTMNT01_301778,Blue,1,T1,16400.0,19075.0,318.0,35094.0,1.0,1.0,1.0,0.0
LOLTMNT01_301778,Red,0,Movistar KOI,15656.0,18544.0,329.0,32916.0,0.0,0.0,0.0,1.0
LOLTMNT01_303065,Blue,1,Gen.G,16088.0,19772.0,351.0,35617.0,1.0,0.0,1.0,0.0
LOLTMNT01_303065,Red,0,Hanwha Life Esports,16188.0,18500.0,333.0,34954.0,0.0,1.0,0.0,1.0
LOLTMNT01_303066,Blue,0,Hanwha Life Esports,16349.0,19224.0,354.0,35460.0,1.0,0.0,1.0,0.0
LOLTMNT01_303066,Red,1,Gen.G,16309.0,19291.0,350.0,32741.0,0.0,1.0,0.0,1.0
LOLTMNT01_303068,Blue,1,Hanwha Life Esports,15282.0,17467.0,323.0,34403.0,1.0,1.0,0.0,1.0
LOLTMNT01_303068,Red,0,Gen.G,15339.0,17045.0,296.0,33946.0,0.0,0.0,1.0,0.0
LOLTMNT01_302140,Blue,1,Gen.G,16036.0,19559.0,366.0,36504.0,1.0,1.0,0.0,0.0
LOLTMNT01_302140,Red,0,Hanwha Life Esports,15722.0,19634.0,352.0,33295.0,0.0,0.0,1.0,1.0
LOLTMNT01_303118,Blue,1,KT Rolster,16449.0,19031.0,333.0,38225.0,1.0,1.0,1.0,0.0
LOLTMNT01_303118,Red,0,CTBC Flying Oyster,15251.0,17680.0,313.0,32722.0,0.0,0.0,0.0,1.0
LOLTMNT01_303120,Blue,0,CTBC Flying Oyster,14621.0,18525.0,314.0,31321.0,0.0,0.0,0.0,0.0
LOLTMNT01_303120,Red,1,KT Rolster,16197.0,19933.0,353.0,37576.0,1.0,1.0,1.0,1.0
LOLTMNT01_302189,Blue,1,KT Rolster,16737.0,19856.0,327.0,33155.0,0.0,1.0,0.0,1.0
LOLTMNT01_302189,Red,0,CTBC Flying Oyster,15442.0,18786.0,332.0,33729.0,1.0,0.0,1.0,0.0
LOLTMNT01_302227,Blue,1,Top Esports,15875.0,19800.0,358.0,35204.0,1.0,1.0,1.0,1.0
LOLTMNT01_302227,Red,0,G2 Esports,15151.0,19042.0,343.0,31767.0,0.0,0.0,0.0,0.0
LOLTMNT01_303163,Blue,0,Top Esports,15458.0,18636.0,326.0,33860.0,0.0,0.0,1.0,0.0
LOLTMNT01_303163,Red,1,G2 Esports,17037.0,19162.0,329.0,34339.0,1.0,1.0,0.0,1.0
LOLTMNT01_303164,Blue,1,Top Esports,15405.0,19055.0,348.0,32857.0,1.0,1.0,0.0,0.0
LOLTMNT01_303164,Red,0,G2 Esports,15630.0,17974.0,337.0,33547.0,0.0,0.0,1.0,1.0
LOLTMNT01_303171,Blue,0,G2 Esports,15506.0,16842.0,300.0,33985.0,1.0,1.0,1.0,1.0
LOLTMNT01_303171,Red,1,Top Esports,15481.0,17999.0,329.0,32907.0,0.0,0.0,0.0,0.0
LOLTMNT01_303213,Blue,0,Anyone's Legend,16743.0,20841.0,399.0,35529.0,1.0,0.0,1.0,0.0
LOLTMNT01_303213,Red,1,T1,15746.0,20104.0,368.0,34366.0,0.0,1.0,0.0,1.0
LOLTMNT01_302251,Blue,1,Anyone's Legend,15944.0,19320.0,331.0,36626.0,1.0,1.0,1.0,1.0
LOLTMNT01_302251,Red,0,T1,15832.0,19442.0,359.0,34028.0,0.0,0.0,0.0,0.0
LOLTMNT01_303214,Blue,0,T1,16420.0,20114.0,373.0,34078.0,0.0,0.0,0.0,0.0
LOLTMNT01_303214,Red,1,Anyone's Legend,16050.0,19736.0,368.0,34094.0,1.0,1.0,1.0,1.0
LOLTMNT01_303216,Blue,1,T1,17719.0,19223.0,353.0,36783.0,0.0,0.0,1.0,1.0
LOLTMNT01_303216,Red,0,Anyone's Legend,15813.0,17866.0,311.0,31293.0,1.0,1.0,0.0,0.0
LOLTMNT01_303219,Blue,0,Anyone's Legend,15295.0,19318.0,327.0,33021.0,1.0,0.0,0.0,0.0
LOLTMNT01_303219,Red,1,T1,16371.0,20289.0,382.0,33109.0,0.0,1.0,1.0,1.0
LOLTMNT01_303255,Blue,0,Gen.G,15208.0,19075.0,339.0,33244.0,1.0,0.0,1.0,0.0
LOLTMNT01_303255,Red,1,KT Rolster,15947.0,19531.0,339.0,31971.0,0.0,1.0,0.0,1.0
LOLTMNT01_303257,Blue,1,Gen.G,17266.0,19179.0,344.0,35756.0,0.0,1.0,1.0,1.0
LOLTMNT01_303257,Red,0,KT Rolster,17717.0,19558.0,350.0,36046.0,1.0,0.0,0.0,0.0
LOLTMNT01_303258,Blue,1,KT Rolster,15064.0,18157.0,336.0,34528.0,1.0,1.0,1.0,1.0
LOLTMNT01_303258,Red,0,Gen.G,15010.0,17336.0,322.0,30911.0,0.0,0.0,0.0,0.0
LOLTMNT01_302318,Blue,0,Gen.G,15826.0,19129.0,342.0,32041.0,0.0,0.0,0.0,0.0
LOLTMNT01_302318,Red,1,KT Rolster,15542.0,19249.0,333.0,33936.0,1.0,1.0,1.0,1.0
LOLTMNT01_303337,Blue,1,T1,15758.0,19476.0,361.0,32242.0,0.0,1.0,1.0,0.0
LOLTMNT01_303337,Red,0,Top Esports,15736.0,19167.0,340.0,32672.0,1.0,0.0,0.0,1.0
LOLTMNT01_303341,Blue,0,Top Esports,15874.0,19218.0,338.0,34495.0,0.0,1.0,1.0,0.0
LOLTMNT01_303341,Red,1,T1,16230.0,19295.0,347.0,34586.0,1.0,0.0,0.0,1.0
LOLTMNT01_303342,Blue,0,Top Esports,16263.0,19839.0,327.0,35817.0,0.0,0.0,1.0,1.0
LOLTMNT01_303342,Red,1,T1,16435.0,20548.0,358.0,38099.0,1.0,1.0,0.0,0.0
LOLTMNT01_307101,Blue,0,KT Rolster,16426.0,19470.0,350.0,34081.0,1.0,1.0,1.0,1.0
LOLTMNT01_307101,Red,1,T1,15872.0,19886.0,347.0,34603.0,0.0,0.0,0.0,0.0
LOLTMNT01_307103,Blue,1,KT Rolster,16987.0,20056.0,357.0,37358.0,1.0,0.0,1.0,1.0
LOLTMNT01_307103,Red,0,T1,15144.0,19178.0,325.0,34821.0,0.0,1.0,0.0,0.0
LOLTMNT01_306141,Blue,0,T1,16083.0,19520.0,359.0,35358.0,1.0,1.0,1.0,0.0
LOLTMNT01_306141,Red,1,KT Rolster,15781.0,19124.0,340.0,34940.0,0.0,0.0,0.0,1.0
LOLTMNT01_307104,Blue,1,T1,15890.0,20108.0,361.0,32777.0,1.0,1.0,1.0,0.0
LOLTMNT01_307104,Red,0,KT Rolster,15537.0,19589.0,348.0,32280.0,0.0,0.0,0.0,1.0
LOLTMNT01_307105,Blue,0,KT Rolster,15641.0,19849.0,351.0,32142.0,0.0,1.0,1.0,0.0
LOLTMNT01_307105,Red,1,T1,16736.0,19651.0,319.0,34684.0,1.0,0.0,0.0,1.0
